version,ticker,name,asset_type,region,category,active,liquidity_class,source_group
2026.08.11-v1,RRX,Regal Rexnord,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,RS,"Reliance, Inc.",Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.11-v1,RSG,Republic Services,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,RSI,"Rush Street Interactive, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,RTX,RTX,Aktie,USA,Luftfahrt,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,RUN,Sunrun,Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,RUSHA,Rush Enterprises,Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,RUSHB,"Rush Enterprises, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,RVMD,"Revolution Medicines, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,RVSB,Riverview Bancorp Inc,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,RVTY,Revvity,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,RWAY,Runway Growth Finance Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,RXO,"RXO, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,RXRX,"Recursion Pharmaceuticals, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,RXT,"Rackspace Technology, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,RYAAY,Ryanair Holdings plc,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,RYAN,Ryan Specialty,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,RYN,Rayonier,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.11-v1,SABR,Sabre,Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SAFE,"Safehold, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,SAFT,"Safety Insurance Group, Inc.",Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SAH,"Sonic Automotive, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,SAIA,Saia,Aktie,USA,Industrials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SAIC,Science Applications Intl Corp,Aktie,USA,Industrials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SAIL,"SailPoint, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SAM,Boston Beer Company,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.11-v1,SANA,"Sana Biotechnology, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SANG,Sangoma Technologies Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SANM,Sanmina Corporation,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SARO,StandardAero,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,SBAC,SBA Communications,Aktie,USA,Real Estate,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,SBCF,Seacoast Banking Corporation of Florida,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SBGI,"Sinclair, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SBH,"Sally Beauty Holdings, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,SBLK,Star Bulk Carriers Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SBRA,Sabra Health Care REIT,Aktie,USA,Real Estate,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SBSI,"Southside Bancshares, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,SBUX,Starbucks,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,SCHL,Scholastic Corporation,Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SCHW,Charles Schwab,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,SCI,Service Corp Intl,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,SCL,Stepan Company,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,SCOR,"comScore, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SCSC,"ScanSource, Inc.",Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SDGR,"Schrödinger, Inc.",Aktie,USA,Health Care,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SEAT,Vivid Seats Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SEDG,SolarEdge,Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SEER,"Seer, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SEI,"Solaris Energy Infrastructure, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,SEIC,SEI Investments Company,Aktie,USA,Financials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SENEA,Seneca Foods Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SENEB,Seneca Foods Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SENS,"Senseonics Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SEZL,Sezzle,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,SF,Stifel,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,SFBS,"ServisFirst Bancshares, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,SFD,"Smithfield Foods, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SFIX,"Stitch Fix, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SFM,Sprouts Farmers Market,Aktie,USA,Consumer Staples,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SFNC,Simmons First National Corporation,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SGHT,"Sight Sciences, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SGI,Somnigroup International,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,SGP,"SpyGlass Pharma, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SGRY,"Surgery Partners, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SHAK,"Shake Shack, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,SHBI,"Shore Bancshares, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SHC,Sotera Health,Aktie,USA,Health Care,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SHEN,Shenandoah Telecommunications Co,Aktie,USA,Communication Services,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SHO,"Sunstone Hotel Investors, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,SHOE,"Shoe Station Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SHOO,"Steven Madden, Ltd.",Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SHOP,Shopify Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SHW,Sherwin Williams,Aktie,USA,Grundstoffe,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,SIG,Signet Jewelers,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,SIGI,Selective Insurance Group,Aktie,USA,Financials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SILC,Silicom Ltd,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SIMO,Silicon Motion Technology Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SIRI,SiriusXM,Aktie,USA,Communication Services,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SITM,SiTime,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.11-v1,SJM,J.M. Smucker Company (The),Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,SKHY,SK hynix Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SKT,"Tanger Factory Outlet Centers, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,SKWD,"Skyward Specialty Insurance Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SKY,"Champion Homes, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,SKYW,"SkyWest, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SLAB,Silicon Labs,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SLB,SLB,Aktie,USA,Energie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,SLDB,Solid Biosciences Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SLDE,"Slide Insurance Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SLDP,"Solid Power, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SLG,SL Green Realty,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,SLGN,Silgan Holdings,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.11-v1,SLM,SLM Corp,Aktie,USA,Financials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SLP,"Simulations Plus, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SLRC,SLR Investment Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SLVM,Sylvamo Corp.,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,SM,SM Energy Company,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,SMCI,Supermicro,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,SMG,Scotts Miracle-Gro Company,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.11-v1,SMP,"Standard Motor Products, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,SMPL,Simply Good Foods Company,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.11-v1,SMTC,Semtech,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SN,SharkNinja,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,SNA,Snap-on,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,SND,"Smart Sand, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SNDK,Sandisk,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,SNDR,Schneider National,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,SNDX,"Syndax Pharmaceuticals, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SNEX,StoneX Group Inc.,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SNOW,Snowflake,Aktie,USA,Software,true,B,Kuratiertes Prognoseuniversum
2026.08.11-v1,SNPS,Synopsys,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,SNX,TD Synnex,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.11-v1,SNY,Sanofi,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SO,Southern Company,Aktie,USA,Versorger,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,SOFI,"SoFi Technologies, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SOHU,Sohu.com Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SOLS,Solstice Advanced Materials,Aktie,USA,Materials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SOLV,Solventum,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,SON,Sonoco,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.11-v1,SONO,"Sonos, Inc.",Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SOPH,SOPHiA GENETICS SA,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SPCX,Space Exploration Technologies Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SPFI,"South Plains Financial, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SPG,Simon Property Group,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.11-v1,SPGI,S and P Global,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,SPHR,Sphere Entertainment,Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.11-v1,SPNT,SiriusPoint Ltd.,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,SPOK,"Spok Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SPRO,"Spero Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SPSC,"SPS Commerce, Inc.",Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SPTX,"Seaport Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SPWH,"Sportsman's Warehouse Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SPXC,SPX Technologies,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,SR,Spire,Aktie,USA,Utilities,true,B,S&P MidCap 400
2026.08.11-v1,SRAD,Sportradar Group AG,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SRCE,1st Source Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SRE,Sempra,Aktie,USA,Utilities,true,A,S&P 500
2026.08.11-v1,SRPT,Sarepta Therapeutics,Aktie,USA,Health Care,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,SRRK,Scholar Rock Holding Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SSB,South State Bank,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,SSD,Simpson Manufacturing,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,SSNC,"SS&C Technologies Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SSP,E.W. Scripps Company (The),Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SSRM,SSR Mining Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SSYS,"Stratasys, Ltd.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,ST,Sensata Technologies,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,STAA,STAAR Surgical Company,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,STAG,STAG Industrial,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.11-v1,STBA,"S&T Bancorp, Inc.",Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,STC,Stewart Information Services Corporation,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,STE,Steris,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,STEP,StepStone Group,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,STGW,Stagwell Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,STKE,Sol Strategies Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,STLD,Steel Dynamics,Aktie,USA,Materials,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,STNE,StoneCo Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,STOK,"Stoke Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,STRA,"Strategic Education, Inc.",Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,STRL,Sterling Infrastructure,Aktie,USA,Industrials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,STRR,"Star Equity Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,STRZ,Starz Entertainment Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,STT,State Street Corporation,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,STTK,"Shattuck Labs, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,STWD,Starwood Property Trust,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,STX,Seagate Technology,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,STZ,Constellation Brands,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,SUJA,"Suja Life, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SUPN,"Supernus Pharmaceuticals, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,SVA,"Sinovac Biotech, Ltd.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SVC,Service Properties Trust,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SVCO,"Silvaco Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SVRA,"Savara, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SW,Smurfit Westrock,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,SWBI,"Smith & Wesson Brands, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SWIM,"Latham Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SWK,Stanley Black & Decker,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,SWKS,Skyworks Solutions,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,SWX,Southwest Gas Corp,Aktie,USA,Utilities,true,B,S&P MidCap 400
2026.08.11-v1,SXI,Standex International Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,SXT,Sensient Technologies,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,SYBT,"Stock Yards Bancorp, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SYF,Synchrony Financial,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,SYK,Stryker Corporation,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,SYNA,Synaptics,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,SYRE,"Spyre Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,SYY,Sysco,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,T,AT and T,Aktie,USA,Telekommunikation,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,TALO,"Talos Energy, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,TAP,Molson Coors Beverage Company,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,TARS,"Tarsus Pharmaceuticals, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TASK,"TaskUs, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TBBK,"The Bancorp, Inc.",Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,TBLA,Taboola.com Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TBLD,Thornburg Income Builder Opportunities Trust,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TCBI,Texas Capital Bancshares,Aktie,USA,Financials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,TCBK,TriCo Bancshares,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TCOM,Trip.com Group Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TCPC,BlackRock TCP Capital Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TDC,Teradata,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,TDG,TransDigm Group,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,TDS,"Telephone and Data Systems, Inc.",Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.11-v1,TDUP,ThredUp Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TDW,"Tidewater, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,TDY,Teledyne Technologies,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.11-v1,TEAD,Teads Holding Co.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TEAM,Atlassian Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TECH,Bio-Techne,Aktie,USA,Health Care,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,TEL,TE Connectivity,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.11-v1,TEM,"Tempus AI, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TENB,"Tenable Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TER,Teradyne,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,TEX,Terex,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,TFC,Truist Financial,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,TFIN,"Triumph Bancorp, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,TFSL,TFS Financial Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TFX,Teleflex,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,TGT,Target Corporation,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,TGTX,"TG Therapeutics, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,THC,Tenet Health,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.11-v1,THFF,First Financial Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,THG,Hanover Insurance,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,THO,Thor Industries,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,THRM,Gentherm Incorporated,Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,TIGO,Millicom International Cellular S.A.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TIGR,UP Fintech Holding Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TILE,"Interface, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,TITN,Titan Machinery Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TJX,TJX Companies,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,TKO,TKO Group Holdings,Aktie,USA,Communication Services,true,A,S&P 500
2026.08.11-v1,TKR,Timken,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,TLN,Talen Energy,Aktie,USA,Utilities,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,TLRY,"Tilray Brands, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TLX,Telix Pharmaceuticals Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,TMC,TMC the metals company Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
